image_id,filename,relative_image_path,image_path,source_status,source_error_type,source_visual_description,source_gate,source_summary,final_gate,final_summary,reviewed,reviewer,note
priv_d_0235,priv_d_0235.jpg,../../images/priv_d_0235.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0235.jpg,CONFIRMED,NONE,Ảnh chụp tay cầm hai lon thực phẩm đóng hộp gồm Vissan Cá Xốt Cà và Thịt Bò Xay.,PRESENT,Lon cá hộp Vissan Cá Xốt Cà và lon Thịt Bò Xay trên tay người dùng,PRESENT,Lon cá hộp Vissan Cá Xốt Cà và lon Thịt Bò Xay trên tay người dùng,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0236,priv_d_0236.jpg,../../images/priv_d_0236.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0236.jpg,CONFIRMED,NONE,Ảnh chụp quầy hàng sắt trong siêu thị bày bán các lon đồ hộp pate Cột Đèn.,PRESENT,Kệ khuyến mại siêu thị xếp đầy các lon pate Cột Đèn đóng hộp,PRESENT,Kệ khuyến mại siêu thị xếp đầy các lon pate Cột Đèn đóng hộp,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0237,priv_d_0237.jpg,../../images/priv_d_0237.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0237.jpg,CONFIRMED,NONE,Ảnh tin tức 28 News minh họa các lon pate Cột Đèn và nhà máy Ha Long Canfoco.,PRESENT,Lon pate Cột Đèn Hải Phòng trước khuôn viên nhà máy Halong Canfoco,PRESENT,Lon pate Cột Đèn Hải Phòng trước khuôn viên nhà máy Halong Canfoco,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0238,priv_d_0238.jpg,../../images/priv_d_0238.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0238.jpg,CONFIRMED,NONE,Ảnh chụp các khay inox chứa thịt làm pate truyền thống trong xưởng chế biến không có nhãn mác thương mại.,ABSENT,,PRESENT,Bản tin về pate Cột Đèn của Đồ hộp Hạ Long.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0239,priv_d_0239.jpg,../../images/priv_d_0239.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0239.jpg,REPAIRED,SYNTAX_DUPLICATE_FIX,Ảnh chụp ly nước Trà Phúc Kiến Sen Vải của The Coffee House trong bản tin thông báo nguyên liệu.,PRESENT,Ly trà Phúc Kiến Sen Vải của The Coffee House kèm quả vải bên trên,PRESENT,Ly trà Phúc Kiến Sen Vải của The Coffee House kèm quả vải bên trên,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0240,priv_d_0240.jpg,../../images/priv_d_0240.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0240.jpg,CONFIRMED,NONE,Ảnh đồ họa tin tức tài chính ghép tòa nhà Novaland và các lon pate Cột Đèn Hải Phòng.,PRESENT,Các lon pate Cột Đèn Hải Phòng trong đồ họa tin tức tài chính Novaland,PRESENT,Các lon pate Cột Đèn Hải Phòng trong đồ họa tin tức tài chính Novaland,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0241,priv_d_0241.jpg,../../images/priv_d_0241.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0241.jpg,CONFIRMED,NONE,Ảnh chụp kệ siêu thị bày bán đồ hộp Cá sốt cà và Bò hầm trong bản tin truyền hình Cần Thơ.,PRESENT,Các lon đồ hộp Cá sốt cà và Bò hầm trên kệ trong bản tin Đài Cần Thơ,PRESENT,Các lon đồ hộp Cá sốt cà và Bò hầm trên kệ trong bản tin Đài Cần Thơ,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0242,priv_d_0242.jpg,../../images/priv_d_0242.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0242.jpg,CONFIRMED,NONE,Ảnh đồ họa logo giới thiệu kênh Tomchutrue Review trên nền xanh dương (phi FMCG).,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0243,priv_d_0243.jpg,../../images/priv_d_0243.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0243.jpg,CONFIRMED,NONE,Ảnh tin tức Sở VHTTDL Hải Phòng kèm hình minh họa lát bánh mì phết pate không có bao bì nhãn mác thương phẩm.,ABSENT,,PRESENT,Banner/bản tin bảo vệ thương hiệu pate Cột Đèn.,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0244,priv_d_0244.jpg,../../images/priv_d_0244.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0244.jpg,CONFIRMED,NONE,"Ảnh chụp bình sữa tự pha thức uống matcha latte sữa mẹ (cá nhân tự làm, phi FMCG).",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0245,priv_d_0245.jpg,../../images/priv_d_0245.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0245.jpg,CONFIRMED,NONE,Ảnh chụp hai phần ăn sáng eat-clean đựng trong hộp nhựa không có nhãn hiệu thương mại.,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0246,priv_d_0246.jpg,../../images/priv_d_0246.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0246.jpg,CONFIRMED,NONE,Ảnh công nhân xưởng may gia công túi xách cắt chỉ thừa tuyển dụng lao động (phi FMCG).,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0247,priv_d_0247.jpg,../../images/priv_d_0247.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0247.jpg,CONFIRMED,NONE,Ảnh tin tức về việc thu hồi chai sữa tắm X-Men For Boss Intense và nước rửa tay Botanika.,PRESENT,Chai sữa tắm nước hoa X-Men For Boss Intense và chai nước rửa tay Botanika,PRESENT,Chai sữa tắm nước hoa X-Men For Boss Intense và chai nước rửa tay Botanika,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0248,priv_d_0248.jpg,../../images/priv_d_0248.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0248.jpg,CONFIRMED,NONE,Ảnh đồ họa so sánh 4 dòng sản phẩm sữa bột công thức VitaDairy ColosBaby.,PRESENT,Bốn lon sữa bột dinh dưỡng VitaDairy ColosBaby gồm Gold Bio IQ và D3K2,PRESENT,Bốn lon sữa bột dinh dưỡng VitaDairy ColosBaby gồm Gold Bio IQ và D3K2,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0249,priv_d_0249.jpg,../../images/priv_d_0249.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0249.jpg,CONFIRMED,NONE,Ảnh chụp tay cầm hộp và tuýp gel massage làm ấm Oraso ThermaPlex Warming Gel.,PRESENT,Hộp và chai gel lăn giảm đau cổ vai gáy Oraso ThermaPlex Warming Gel,PRESENT,Hộp và chai gel lăn giảm đau cổ vai gáy Oraso ThermaPlex Warming Gel,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0250,priv_d_0250.jpg,../../images/priv_d_0250.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0250.jpg,CONFIRMED,NONE,Ảnh chụp tay cầm hũ bột dinh dưỡng thực vật Nuta Superfoods Ultimate Plant Protein+ hương sô-cô-la.,PRESENT,Hũ bột đạm thực vật Nuta Superfoods Ultimate Plant Protein+ hương Dutch Chocolate,PRESENT,Hũ bột đạm thực vật Nuta Superfoods Ultimate Plant Protein+ hương Dutch Chocolate,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0251,priv_d_0251.jpg,../../images/priv_d_0251.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0251.jpg,CONFIRMED,NONE,"Đĩa thức ăn ăn kiêng tự nấu gồm su su luộc, ức gà luộc và củ khoai",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0252,priv_d_0252.jpg,../../images/priv_d_0252.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0252.jpg,CONFIRMED,NONE,Thùng carton chứa các gói khăn ướt Mamamy Tropical mở nắp,PRESENT,Ảnh chụp thực tế thùng khăn ướt nhiệt đới Mamamy Tropical,PRESENT,Ảnh chụp thực tế thùng khăn ướt nhiệt đới Mamamy Tropical,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0253,priv_d_0253.jpg,../../images/priv_d_0253.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0253.jpg,CONFIRMED,NONE,Món tráng miệng chuối phủ sô-cô-la tự làm trong hộp nhựa,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0254,priv_d_0254.jpg,../../images/priv_d_0254.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0254.jpg,CONFIRMED,NONE,Chiếc đồng hồ báo thức màu trắng đặt trên sàn gỗ trong nhà,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0255,priv_d_0255.jpg,../../images/priv_d_0255.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0255.jpg,CONFIRMED,NONE,Ảnh chụp ngọn cỏ lau dưới ánh mặt trời kèm dòng chữ trích dẫn nhắc nhở,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0256,priv_d_0256.jpg,../../images/priv_d_0256.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0256.jpg,CONFIRMED,NONE,Chai kem chống nắng không rõ thương hiệu cầm trước màn hình máy tính hiển thị hoa cúc vàng,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0257,priv_d_0257.jpg,../../images/priv_d_0257.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0257.jpg,CONFIRMED,NONE,Hình nền trắng có dòng chữ Tạm biệt tháng 5 Xin Chào Tháng 6,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0258,priv_d_0258.jpg,../../images/priv_d_0258.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0258.jpg,CONFIRMED,NONE,Chiếc điện thoại iPhone 12 Pro Max màu xám trên tay tại cửa hàng điện thoại,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0259,priv_d_0259.jpg,../../images/priv_d_0259.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0259.jpg,CONFIRMED,NONE,Chiếc chảo chống dính Tefal Excellence Ceramic có tay cầm và tem nhãn,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0260,priv_d_0260.jpg,../../images/priv_d_0260.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0260.jpg,CONFIRMED,NONE,Gói thức ăn khô cho chó mèo LUSI Pet Treats Freeze-Dried Chicken Bits vị thịt gà 500g,PRESENT,Ảnh chụp thực tế gói thịt gà đông khô cho thú cưng LUSI Pet Treats Freeze-Dried Chicken Bits 500g,PRESENT,Ảnh chụp thực tế gói thịt gà đông khô cho thú cưng LUSI Pet Treats Freeze-Dried Chicken Bits 500g,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0261,priv_d_0261.jpg,../../images/priv_d_0261.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0261.jpg,CONFIRMED,NONE,Banner quảng bá sự kiện giải đấu PUBG Mobile Global Open,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0262,priv_d_0262.jpg,../../images/priv_d_0262.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0262.jpg,CONFIRMED,NONE,Hai tuýp kem ủ tóc bóng mượt LILYSTAR SMOOTH GLOSSY HAIR CARE CREAM màu vàng,PRESENT,Ảnh chụp thực tế hai tuýp kem dưỡng tóc LILYSTAR SMOOTH GLOSSY HAIR CARE CREAM 200ml,PRESENT,Ảnh chụp thực tế hai tuýp kem dưỡng tóc LILYSTAR SMOOTH GLOSSY HAIR CARE CREAM 200ml,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0263,priv_d_0263.jpg,../../images/priv_d_0263.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0263.jpg,CONFIRMED,NONE,Gói bánh cơm cháy chà bông vị mắm hành AVA FOOD 200g trên tay người cầm,PRESENT,Ảnh chụp thực tế gói Cơm Cháy Siêu Chà Bông Vị Mắm Hành AVA FOOD 200g,PRESENT,Ảnh chụp thực tế gói Cơm Cháy Siêu Chà Bông Vị Mắm Hành AVA FOOD 200g,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0264,priv_d_0264.jpg,../../images/priv_d_0264.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0264.jpg,CONFIRMED,NONE,Người làm vườn đang xử lý đất và rễ cây trong thùng xốp,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json. Branded non-FMCG finding intentionally retained as ABSENT.
priv_d_0265,priv_d_0265.jpg,../../images/priv_d_0265.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0265.jpg,CONFIRMED,NONE,Máy xay sinh tố công nghiệp đa năng vỏ kim loại sáng bóng trên mặt bàn bếp,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0266,priv_d_0266.jpg,../../images/priv_d_0266.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0266.jpg,CONFIRMED,NONE,Giỏ hoa hướng dương gắn trên xe đạp hướng về phía hoàng hôn,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0134_0266.json.
priv_d_0267,priv_d_0267.jpg,../../images/priv_d_0267.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0267.jpg,CONFIRMED,NONE,Ba lon sữa bột công thức ColosBaby LACTOFERRIN SYNBIOTIC số 2 của VitaDairy,PRESENT,Ảnh chụp thực tế ba lon sữa bột VitaDairy ColosBaby LACTOFERRIN SYNBIOTIC số 2,PRESENT,Ảnh chụp thực tế ba lon sữa bột VitaDairy ColosBaby LACTOFERRIN SYNBIOTIC số 2,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0268,priv_d_0268.jpg,../../images/priv_d_0268.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0268.jpg,CONFIRMED,NONE,Ảnh chụp bị mờ nhòe không rõ chi tiết của một hộp sản phẩm,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0269,priv_d_0269.jpg,../../images/priv_d_0269.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0269.jpg,CONFIRMED,NONE,Chiếc túi xách nỉ màu hồng đính các phụ kiện bông hoạt hình,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0270,priv_d_0270.jpg,../../images/priv_d_0270.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0270.jpg,CONFIRMED,NONE,"Khay nguyên liệu tươi sống gồm gan gà, khoai lang, rau mồng tơi và gạo để nấu cháo ăn dặm",ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0271,priv_d_0271.jpg,../../images/priv_d_0271.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0271.jpg,CONFIRMED,NONE,Khối pin máy công cụ 20 cell màu đen viền đỏ trên tay,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0272,priv_d_0272.jpg,../../images/priv_d_0272.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0272.jpg,CONFIRMED,NONE,Hũ nhựa thủy tinh đựng gia vị nắp mở tiện lợi trong nhà bếp,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0273,priv_d_0273.jpg,../../images/priv_d_0273.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0273.jpg,CONFIRMED,NONE,Lon sữa bột cho trẻ suy dinh dưỡng biếng ăn ColosBaby Gold PEDIA của hãng VitaDairy,PRESENT,Ảnh chụp thực tế lon sữa bột VitaDairy ColosBaby Gold PEDIA 1-10 tuổi,PRESENT,Ảnh chụp thực tế lon sữa bột VitaDairy ColosBaby Gold PEDIA 1-10 tuổi,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0274,priv_d_0274.jpg,../../images/priv_d_0274.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0274.jpg,CONFIRMED,NONE,Bản tin truyền hình về chuyển đổi số dịch vụ công tại xã Bất Bạt,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0275,priv_d_0275.jpg,../../images/priv_d_0275.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0275.jpg,CONFIRMED,NONE,Hình ảnh bản tin về chiếc xe điện tự chế của học sinh cạnh công an,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0276,priv_d_0276.jpg,../../images/priv_d_0276.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0276.jpg,CONFIRMED,NONE,Bản tin y tế thông báo xử phạt công ty dược phẩm Abipha,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0277,priv_d_0277.jpg,../../images/priv_d_0277.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0277.jpg,CONFIRMED,NONE,Lon sữa bột bổ sung dinh dưỡng CaloSure AMERICA hỗ trợ tim mạch của VitaDairy loại 800g,PRESENT,Ảnh chụp thực tế lon sữa bột dinh dưỡng VitaDairy CaloSure AMERICA 800g,PRESENT,Ảnh chụp thực tế lon sữa bột dinh dưỡng VitaDairy CaloSure AMERICA 800g,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0278,priv_d_0278.jpg,../../images/priv_d_0278.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0278.jpg,CONFIRMED,NONE,Ảnh chụp góc nhìn thứ nhất khi đạp xe ban đêm kèm dòng chữ tâm trạng,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0279,priv_d_0279.jpg,../../images/priv_d_0279.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0279.jpg,CONFIRMED,NONE,Khối slime màu hồng phấn mềm xốp đặt trên mặt bàn,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
priv_d_0280,priv_d_0280.jpg,../../images/priv_d_0280.jpg,C:\HCMUT\Projects\HACKATHON\2nd_URA\images\priv_d_0280.jpg,CONFIRMED,NONE,Các thố sứ yến chưng táo đỏ và đông trùng hạ thảo trong nồi hấp,ABSENT,,ABSENT,,TRUE,multi-agent-visual-audit,Automated three-agent visual audit; FMCG_ONLY policy; source report agent_0267_0400.json.
